transaction_amount,recipient_is_new_payee,hours_since_last_login,time_of_day,is_first_payment_to_recipient,deviation_from_avg_transaction_zscore,num_payments_today,account_age_days,is_international,is_fraud
64.05,0,32.56,11,0,-0.297,1,1681.1,0,0
229.74,0,0.45,9,0,1.86,0,835.2,0,0
98.42,0,3.12,14,0,-0.53,0,1011.6,0,0
34.95,1,36.04,18,0,0.596,2,871.0,0,0
76.33,0,6.8,19,0,1.437,1,1296.1,0,0
33.0,0,5.07,19,0,-0.735,1,1820.9,0,0
95.34,0,12.04,10,0,0.076,0,1418.5,0,0
103.34,0,1.32,10,0,-0.789,2,807.0,0,0
637.99,1,0.52,3,1,2.424,7,303.7,1,1
20.86,0,11.43,18,0,-1.61,0,526.2,0,0
77.39,1,14.22,12,0,-0.628,3,676.6,0,0
60.34,0,12.81,14,0,-0.456,1,1615.8,0,0
105.95,0,5.12,17,0,-0.409,1,1027.9,0,0
135.19,0,15.07,8,0,-0.24,1,1075.2,0,0
100.07,0,31.28,16,1,0.005,2,1381.4,0,0
51.54,0,47.63,9,1,-0.957,1,960.8,0,0
147.43,0,0.06,19,0,0.281,0,1464.0,0,0
31.75,0,17.55,13,0,0.971,0,875.2,0,0
21.71,0,29.65,8,0,1.065,0,789.1,0,0
5.0,0,1.54,17,0,-0.208,1,558.4,0,0
62.83,0,22.25,11,0,0.715,1,309.0,0,0
33.17,0,38.53,8,0,-0.545,0,1038.6,0,0
93.51,0,4.87,13,0,-0.275,1,1340.8,0,0
12.48,0,23.46,15,0,0.319,2,1336.5,0,0
38.47,0,61.81,13,0,-0.268,0,1644.6,0,0
99.46,0,6.7,16,0,-1.011,0,929.1,0,0
27.79,0,1.33,11,0,0.667,3,1633.5,0,0
94.43,0,11.94,8,0,-0.663,1,983.2,0,0
41.53,1,28.6,17,0,-0.416,0,553.9,0,0
64.85,1,1.87,18,0,0.847,2,1179.5,0,0
110.6,0,27.49,15,0,0.43,0,571.5,0,0
149.89,0,58.42,11,0,0.141,0,928.6,0,1
72.14,0,77.86,12,0,-1.175,1,1511.6,0,0
33.38,0,40.1,13,0,-0.931,1,245.2,0,1
45.18,0,31.95,13,0,0.318,0,373.2,0,0
114.6,0,3.27,10,1,0.504,0,1006.5,0,0
27.99,0,20.41,12,0,0.202,1,686.3,0,0
57.32,0,3.84,11,0,-0.379,1,1515.4,0,0
48.04,0,17.79,14,0,-0.405,1,1897.0,0,0
61.08,0,5.7,12,0,0.173,1,844.5,0,0
28.28,0,4.05,14,1,-1.001,1,1265.6,0,0
13.82,0,65.11,17,0,0.073,1,464.8,0,0
103.82,0,15.95,19,0,-1.111,0,1097.9,0,0
151.34,0,14.56,15,0,-0.842,1,597.2,0,0
14.54,1,18.98,17,0,0.143,0,634.0,0,0
91.25,0,26.02,10,0,0.467,0,898.8,0,0
167.45,0,5.22,19,0,0.273,1,638.0,0,0
110.67,1,22.49,14,0,-0.892,0,1119.0,0,0
46.8,0,35.17,14,0,-1.497,0,962.6,0,0
29.91,0,4.6,2,0,-0.007,3,709.2,0,0
71.44,0,23.07,16,0,-1.52,1,682.9,0,0
82.32,0,10.58,18,0,0.756,1,1203.2,0,0
72.34,0,13.04,19,0,-0.865,1,1331.8,0,0
57.22,0,6.71,15,0,1.787,4,1005.5,0,0
26.57,0,7.56,10,0,-0.77,1,1284.1,0,1
95.52,0,4.63,11,1,0.37,1,564.6,0,0
99.51,0,3.34,10,0,-0.589,1,606.8,0,0
79.1,0,21.77,19,1,-0.135,2,722.3,0,0
73.28,0,12.16,3,0,0.147,3,541.5,0,0
277.93,0,1.0,9,0,0.688,1,259.6,0,0
39.22,0,8.02,12,0,0.816,2,855.6,0,0
198.19,0,16.56,19,0,0.582,0,663.3,0,0
35.73,0,7.29,11,0,0.83,0,789.1,0,0
171.16,0,51.89,15,0,-0.493,1,631.0,0,0
190.25,0,29.61,14,0,0.519,1,770.4,0,1
51.98,0,40.1,18,0,-0.273,2,958.8,0,0
273.64,0,24.91,13,0,0.789,0,1257.1,0,0
99.35,0,12.47,19,0,0.092,2,1583.4,0,0
31.64,0,17.98,10,0,0.496,0,837.1,0,0
48.52,0,18.97,10,0,0.233,1,657.4,0,0
174.66,0,9.2,12,0,0.608,0,393.7,0,0
146.15,0,6.75,2,0,-0.646,2,2201.3,0,0
27.13,0,4.7,23,0,-1.258,1,1319.3,0,0
59.24,0,32.91,12,1,0.791,1,1024.6,0,0
79.28,1,8.12,14,0,1.076,2,481.2,0,0
43.32,0,7.03,11,0,-0.093,2,283.2,0,0
494.79,0,18.63,11,0,0.649,0,385.7,0,0
81.34,0,2.69,9,0,-1.303,1,734.9,0,0
63.27,1,7.67,9,0,-0.497,0,672.6,0,0
183.5,0,17.28,18,0,0.066,0,648.2,0,0
48.89,0,35.77,8,0,-1.388,1,694.5,0,0
157.01,1,0.14,16,0,-1.224,0,1415.6,0,0
16.16,0,25.72,16,0,0.126,1,479.2,0,0
45.35,0,5.54,10,1,-0.485,1,371.6,0,0
162.67,0,35.95,10,0,-0.277,3,552.3,0,0
253.32,0,4.43,20,0,-0.325,0,562.2,0,0
34.56,0,19.78,15,0,-1.027,0,725.2,0,0
31.3,0,21.09,8,0,-0.174,0,391.1,0,0
108.02,1,20.44,17,0,-0.011,2,1165.0,0,0
39.27,0,19.17,12,0,-0.466,1,653.8,0,0
53.08,0,25.74,13,0,-0.401,1,862.7,0,0
140.46,0,28.24,18,0,-0.163,1,936.6,0,0
41.99,0,21.27,9,0,0.656,0,784.9,0,0
12.55,0,14.27,19,1,-0.076,1,222.6,0,0
22.07,0,8.27,15,0,-1.541,0,1329.7,0,0
67.25,0,10.17,13,0,-0.955,1,1563.0,1,0
13.68,0,1.09,8,0,0.745,1,503.1,0,0
51.8,0,6.99,15,0,-0.548,1,638.9,0,1
20.42,0,15.9,17,0,-0.071,0,578.9,0,0
268.79,0,18.61,22,0,1.54,1,445.2,0,0
420.05,0,31.55,17,0,0.505,2,1235.1,0,0
27.13,0,2.12,17,0,-1.719,0,1117.8,0,0
1630.38,0,6.89,2,0,3.222,6,120.1,0,1
82.95,1,37.49,12,0,1.156,1,648.7,0,0
29.48,0,9.11,11,0,0.12,3,636.5,0,0
51.27,0,6.93,11,0,0.295,0,1011.4,0,0
1147.44,0,2.8,22,1,3.879,7,154.1,0,1
308.88,0,15.68,16,0,0.243,0,810.3,0,0
44.85,0,54.61,16,1,0.731,2,1020.5,0,0
52.29,0,8.51,3,0,-0.064,1,698.4,0,0
29.93,0,18.22,14,0,-1.185,0,974.2,1,0
176.67,0,43.39,14,0,0.259,1,1359.4,0,0
5.0,0,0.73,9,0,-1.105,0,865.1,0,0
45.77,0,10.83,14,0,1.453,0,1745.7,0,0
64.14,0,9.35,13,0,-0.29,1,1030.6,0,0
38.02,0,22.02,19,0,-0.041,3,305.4,0,0
138.94,0,35.82,12,0,-0.541,0,831.6,0,0
185.25,0,16.47,12,0,0.271,1,1194.0,0,0
20.08,0,65.55,10,0,0.363,1,1084.0,0,0
395.23,0,48.57,19,0,-0.543,1,1184.4,0,0
19.89,0,17.36,17,0,0.362,2,959.5,0,0
199.4,0,11.86,10,0,0.054,0,1704.7,0,0
75.74,0,5.45,11,0,-0.077,1,1254.3,0,0
43.46,0,0.37,15,0,-0.601,0,924.3,0,0
47.09,1,14.99,11,0,1.852,1,1032.1,0,0
64.81,0,33.82,17,0,0.946,0,2110.7,0,0
79.61,0,2.89,11,0,0.583,1,1638.5,0,0
30.5,0,10.97,11,0,0.901,1,821.0,0,0
54.66,0,1.26,17,0,0.24,1,1043.2,0,0
34.64,0,32.91,12,0,-0.279,0,1697.4,1,0
23.74,1,24.81,9,1,-2.114,1,551.3,0,0
33.29,0,1.4,17,0,-0.975,1,743.4,0,0
25.09,0,0.08,5,0,1.732,1,1400.0,0,0
46.66,1,4.11,15,0,0.928,3,625.8,0,0
96.31,0,39.65,15,0,0.162,2,816.9,0,0
73.89,0,51.96,8,0,-1.262,2,1016.2,0,0
357.16,0,7.37,8,0,0.508,2,1310.1,0,0
10.19,0,21.75,17,0,-0.222,1,476.6,0,0
99.38,1,24.79,8,0,0.558,1,1351.8,0,0
67.05,0,13.48,11,0,-0.89,0,973.5,0,0
133.4,0,5.81,17,0,-0.392,0,1004.1,0,0
122.61,0,3.37,10,0,0.708,0,399.8,0,0
57.96,0,13.79,14,0,1.542,0,896.0,0,0
77.23,1,11.61,8,0,-0.527,1,512.0,0,0
35.43,1,2.93,21,1,-0.8,3,1772.8,0,0
112.35,1,38.57,16,0,0.818,3,787.1,0,0
13.5,0,0.81,10,0,-1.008,2,1594.8,0,0
129.06,0,0.5,11,0,-0.95,0,992.6,1,0
65.39,1,2.2,14,0,0.213,3,1606.6,0,0
44.08,0,26.88,17,0,1.669,1,328.6,0,0
54.73,0,2.58,14,0,-0.679,1,607.4,0,0
58.25,0,1.52,16,0,-0.296,2,1553.2,0,0
200.88,0,0.22,12,0,0.089,0,1938.3,0,0
1041.55,0,0.15,9,0,-0.378,1,838.7,0,0
188.08,1,10.03,19,0,-1.413,1,704.9,0,0
41.24,0,5.45,17,0,0.642,1,459.6,0,0
113.9,0,38.04,8,0,0.149,0,370.8,0,0
118.19,0,5.29,11,0,0.293,0,354.1,0,0
30.37,0,10.44,8,0,-0.113,1,931.9,0,0
851.42,1,0.66,22,1,4.099,9,340.4,0,1
22.84,0,39.26,8,0,1.211,0,905.2,0,0
63.19,0,13.26,18,0,-0.404,1,510.4,0,0
132.5,0,19.87,16,0,-0.862,0,654.9,0,0
16.94,0,52.07,10,0,1.331,0,795.2,0,0
36.13,0,17.05,11,0,-1.759,0,318.3,0,0
108.5,0,4.8,19,0,-0.123,0,1016.0,0,0
69.09,0,2.4,10,0,-0.06,1,1075.9,0,0
237.69,1,1.48,4,1,3.49,4,69.0,0,1
222.26,0,0.95,13,0,-0.092,2,1199.0,0,0
20.09,0,1.83,16,0,-1.241,2,1148.8,0,0
492.42,0,19.54,5,0,-0.948,0,865.4,0,0
18.04,0,9.92,9,0,0.766,1,1763.9,0,0
11.88,0,2.24,9,0,1.108,0,720.3,1,0
63.43,0,6.3,10,0,-0.334,1,1138.2,0,0
25.42,0,11.02,11,0,-0.745,3,495.5,0,0
64.53,0,8.77,19,0,-1.428,3,488.8,0,0
1968.73,1,2.06,17,1,2.619,7,26.7,1,1
62.64,0,13.01,19,0,0.752,1,501.2,0,0
56.46,0,1.37,14,0,0.8,1,1098.0,0,0
32.59,0,57.3,19,0,-2.249,0,568.7,0,0
96.33,0,31.48,8,0,-1.939,0,1092.1,0,0
50.92,0,17.67,14,0,0.109,1,1120.0,0,0
170.39,0,26.53,13,0,0.213,2,1848.8,0,0
57.21,1,71.89,9,0,-0.382,0,478.6,0,0
29.37,0,9.21,14,0,-0.026,1,439.7,0,0
15.89,0,1.1,4,0,-0.198,1,954.9,0,0
57.61,0,10.38,17,0,0.021,1,1532.2,0,0
22.67,0,11.95,13,1,-0.721,1,933.2,0,0
21.17,0,25.33,18,0,-0.01,0,162.2,0,0
104.41,0,0.83,10,0,-0.539,1,2746.3,0,0
14.72,0,44.3,13,0,-0.606,0,1081.4,0,0
221.49,0,22.33,8,0,-1.494,1,1045.2,0,0
76.38,0,26.48,14,0,-0.14,1,792.4,0,1
64.25,0,14.0,12,1,0.642,0,1159.4,0,0
756.76,1,1.25,22,1,2.437,4,44.0,1,1
27.67,0,3.55,7,0,-0.26,0,1509.1,0,0
127.7,0,7.37,12,0,-0.283,1,994.6,0,0
66.52,0,2.48,18,0,1.005,1,1441.8,0,0
37.22,0,21.38,16,0,0.82,1,989.4,0,0
79.03,0,14.31,18,0,1.388,0,459.8,0,0
15.95,1,17.03,12,0,1.806,2,410.8,1,0
16.61,0,12.87,18,0,0.048,0,1266.3,0,0
25.73,0,45.31,8,0,-0.926,1,1007.5,0,0
89.76,1,19.65,22,0,-0.417,2,1484.8,0,1
66.5,0,55.4,8,0,0.458,3,1287.7,0,0
162.66,0,0.48,19,0,1.152,1,409.5,0,0
30.51,0,18.6,16,0,-0.839,0,733.7,0,0
108.69,0,0.05,13,0,0.204,1,578.5,0,0
60.53,0,5.81,15,0,-0.634,0,914.4,0,0
29.92,0,23.45,19,0,-0.117,0,874.7,0,0
92.53,0,51.27,9,0,-0.129,2,387.7,1,0
63.05,0,27.78,16,0,0.305,1,699.4,0,0
39.07,0,91.45,18,0,1.626,2,700.8,0,0
69.11,0,24.24,5,0,0.38,2,1123.5,0,1
361.89,1,3.57,1,1,3.032,6,23.8,1,1
59.73,0,39.69,15,0,-0.344,2,894.1,0,0
58.52,0,22.29,14,0,-0.476,1,650.2,0,0
288.7,1,1.84,5,1,3.855,6,244.2,0,1
46.96,0,71.7,9,0,-0.153,0,600.1,0,0
21.99,0,45.54,19,0,-0.697,0,382.9,0,0
71.06,0,20.78,11,0,0.112,1,1264.3,0,0
33.71,0,19.52,12,0,-1.929,0,1280.0,0,0
28.01,0,6.53,19,0,-0.169,0,1548.8,0,0
54.35,0,12.45,8,0,-0.106,2,680.2,1,0
124.45,0,6.94,4,0,-0.929,0,1762.5,0,0
78.08,0,4.85,14,0,-0.306,3,1274.4,0,0
42.46,0,17.83,10,0,0.896,3,1349.2,0,0
41.03,0,3.23,16,0,0.954,1,768.0,0,0
114.48,0,27.31,14,0,-0.427,1,742.8,0,0
8.7,0,29.07,11,0,0.419,2,1202.2,0,0
131.34,0,13.79,10,0,-1.199,1,1573.8,0,0
13.56,0,1.23,11,0,-0.237,0,1765.7,1,0
20.02,0,39.55,17,0,0.185,1,1651.7,0,0
43.07,1,0.59,14,0,1.222,0,1111.7,1,0
421.83,0,15.3,6,0,0.954,2,495.2,0,1
277.5,0,2.8,13,0,0.167,0,182.8,0,0
121.57,0,1.28,17,0,-0.729,0,1321.1,0,0
90.29,0,13.23,18,0,1.087,0,598.4,0,0
13.7,0,1.98,10,0,-0.272,1,2040.1,1,0
76.19,0,44.6,12,0,0.359,1,1624.5,0,0
41.81,0,54.82,16,0,-0.098,2,930.8,0,0
33.31,0,35.41,19,0,1.594,0,977.9,0,0
76.06,0,21.61,22,0,-0.488,0,1213.3,0,0
44.68,0,2.48,13,0,0.733,2,963.3,0,0
139.62,0,55.65,18,0,-0.069,1,1249.8,0,0
12.86,0,4.52,15,0,0.455,1,922.2,0,0
71.08,0,5.98,9,0,1.296,0,739.8,0,0
31.59,0,16.71,12,0,-1.604,2,600.2,0,0
47.08,0,10.37,11,0,-0.052,1,760.1,0,0
86.4,0,28.1,13,0,-0.715,1,1019.1,0,0
25.8,0,24.29,19,0,0.357,1,575.5,0,0
76.68,1,21.89,18,0,0.553,1,1406.8,0,0
55.67,0,55.1,19,0,-0.376,1,1022.5,0,0
38.03,0,31.59,16,0,-0.418,0,829.6,0,0
44.7,0,4.98,21,0,0.163,1,562.7,0,0
58.48,0,39.67,15,0,-1.019,0,1468.5,0,0
34.72,0,28.81,13,0,0.267,1,1728.3,1,0
67.09,0,1.6,8,0,-0.654,1,253.5,1,0
52.64,0,46.81,0,0,0.587,0,985.0,0,0
39.66,0,13.62,19,0,-1.054,2,1589.2,0,0
257.59,0,19.29,15,0,-0.454,1,1219.5,0,0
94.91,0,2.6,11,0,-0.601,4,412.6,0,0
48.17,0,63.95,8,0,-0.239,3,805.6,0,0
75.49,0,7.49,8,0,1.101,3,530.4,0,0
27.86,0,14.07,11,0,0.677,0,571.4,0,0
46.0,0,16.67,12,0,-0.384,0,943.2,0,0
50.8,0,15.94,13,0,-0.384,0,1152.6,0,0
23.11,0,5.36,19,1,0.708,1,695.2,0,0
92.69,0,1.05,18,0,-0.931,0,901.4,0,0
43.39,0,22.27,22,0,0.018,0,1151.7,0,0
49.3,0,2.37,2,0,-0.485,0,418.9,0,0
41.12,0,8.47,10,0,-0.137,1,567.9,0,0
824.87,0,30.07,19,0,0.647,0,617.1,0,0
37.97,0,12.91,19,0,-0.535,1,767.2,0,0
11.49,0,4.49,9,0,0.779,2,813.4,0,0
17.12,0,5.47,10,0,1.76,2,954.5,0,0
127.16,0,13.87,11,0,0.483,0,696.5,0,0
207.68,0,21.53,15,0,-0.067,0,1190.7,0,0
37.36,1,8.52,8,0,0.926,0,724.9,0,0
197.77,0,78.27,17,0,-0.887,0,497.0,0,0
125.25,0,17.7,13,0,1.217,1,371.6,0,0
56.77,1,23.85,19,0,-0.602,2,656.9,0,0
53.44,0,28.12,11,0,1.734,3,529.0,0,0
605.12,1,0.98,4,1,2.925,4,413.3,1,1
77.77,1,24.39,0,0,-0.574,1,288.0,1,0
140.59,0,3.81,15,0,0.529,0,1938.1,0,0
93.48,0,20.89,3,0,-1.248,0,286.0,0,0
37.51,0,44.37,12,1,-0.171,1,746.8,0,0
129.43,1,2.21,22,1,2.941,4,114.6,1,1
57.51,0,35.68,15,0,-0.864,2,894.2,0,0
359.27,0,1.42,9,0,-1.153,1,878.8,0,0
82.56,0,4.48,12,0,0.964,0,268.8,0,0
139.62,0,0.6,12,0,-0.982,1,940.0,0,0
105.52,1,34.54,9,0,-0.588,0,1465.9,0,0
84.13,1,6.19,12,0,-0.681,1,417.0,0,0
73.14,1,10.21,11,0,0.912,1,929.8,0,0
862.42,1,4.4,3,1,2.639,5,181.8,0,1
142.99,0,39.28,17,0,0.814,1,939.8,0,0
122.84,0,9.72,11,0,1.016,0,836.9,0,0
83.46,0,12.46,15,0,-0.629,0,2067.0,0,0
36.98,0,6.08,17,0,1.08,1,825.8,0,0
92.55,0,29.81,11,0,-0.636,1,668.7,0,0
62.99,0,29.28,8,0,-0.604,1,358.3,0,0
229.78,1,0.17,22,1,2.354,3,220.3,0,1
51.31,0,16.64,16,0,-0.559,0,1566.0,0,0
649.99,0,2.26,8,0,-0.53,3,524.8,0,0
18.03,0,5.35,14,0,-0.073,2,997.6,0,0
150.62,0,2.42,18,0,-0.671,0,1647.0,0,0
32.03,0,35.49,9,0,0.185,2,1107.4,0,0
74.55,0,19.88,10,0,-2.088,0,401.3,0,0
591.88,1,21.52,13,0,0.183,3,1220.0,0,0
29.43,0,75.88,14,0,-0.872,0,647.1,0,0
36.04,1,18.91,19,0,-0.536,2,1175.1,0,0
65.7,0,0.68,15,0,-0.516,0,1930.7,0,0
32.46,0,14.71,10,0,0.755,1,1127.2,0,0
141.38,0,17.32,18,0,0.404,2,869.2,0,0
42.34,0,29.89,12,0,-0.132,0,214.8,0,0
662.81,1,0.44,0,1,2.478,4,356.9,1,1
116.27,0,23.36,18,1,-0.572,0,608.0,0,0
21.55,0,4.76,11,0,0.626,2,510.7,0,0
14.36,0,8.52,17,0,1.436,1,1118.9,0,0
54.89,1,2.06,14,0,-0.022,1,1600.7,0,0
17.58,0,1.81,14,0,-1.279,1,1065.4,0,0
242.39,0,13.56,19,0,-0.562,1,932.9,0,0
18.17,1,9.56,9,0,0.447,4,927.2,0,0
27.6,1,3.18,17,0,-0.354,1,852.3,0,0
94.78,0,7.8,10,0,-0.687,1,1516.9,0,0
40.51,0,14.21,17,0,-0.722,3,1258.9,0,0
18.35,1,6.28,18,0,0.073,0,1722.9,0,0
377.65,0,19.31,18,0,-1.227,1,1643.8,0,0
28.46,0,41.82,10,0,-0.028,2,2222.1,0,0
56.44,0,66.6,11,0,0.071,0,1368.2,0,0
55.82,0,1.87,17,0,-0.36,3,1273.7,0,0
121.97,0,48.98,17,0,-0.834,1,876.2,0,0
98.79,0,5.09,17,0,0.815,2,947.5,0,0
33.02,0,40.2,19,0,-1.066,1,1438.9,0,0
50.55,0,34.47,17,0,0.138,1,775.2,0,0
54.99,0,40.25,19,0,0.582,0,1547.5,0,0
126.04,0,61.01,11,0,0.128,0,871.7,0,0
24.7,0,18.84,15,0,0.985,0,973.7,0,0
370.7,0,2.55,22,0,-0.908,1,1865.4,0,0
34.98,0,0.73,0,0,-0.633,1,1288.4,0,0
66.19,0,24.33,19,0,-0.369,2,988.9,0,0
24.88,0,13.26,9,0,2.633,3,2098.5,0,0
22.12,0,1.51,18,0,0.406,0,696.5,0,0
324.64,1,2.51,20,1,2.702,4,401.1,0,1
31.71,0,6.04,11,0,0.556,0,620.8,0,0
29.23,0,46.06,10,0,0.523,2,603.3,0,1
46.89,0,0.72,15,0,0.063,1,1047.6,0,0
29.02,1,35.17,15,0,0.84,1,960.0,0,0
120.45,1,10.33,12,0,-1.496,0,1132.2,0,0
34.28,0,14.54,18,0,0.222,1,370.6,0,0
31.19,0,11.28,9,0,0.343,1,389.4,0,0
47.75,0,25.91,4,0,0.815,2,620.3,0,0
155.08,0,34.53,17,0,-0.925,0,1048.9,0,0
80.05,0,2.57,17,0,-0.866,2,767.4,0,0
61.27,0,11.68,10,0,-0.815,1,516.3,0,0
19.73,1,30.63,13,0,0.418,2,577.9,0,0
25.25,1,15.82,18,0,0.429,1,1311.1,0,0
22.5,0,20.19,17,0,-0.76,1,1724.5,0,0
202.52,0,15.77,8,0,1.531,3,798.2,0,0
104.69,0,9.76,11,0,0.229,0,524.9,0,0
32.06,0,16.38,13,0,0.099,1,1074.0,0,0
41.28,0,6.47,14,0,-0.166,3,1983.2,0,0
33.07,0,27.1,17,0,0.744,1,995.1,0,0
31.41,0,29.03,13,0,0.312,1,1034.5,0,0
98.62,0,2.87,10,0,1.512,4,884.4,0,0
52.23,0,18.43,14,0,-0.971,0,1173.5,0,0
391.11,0,3.51,18,0,-1.236,2,1035.3,0,0
193.02,0,22.4,16,0,-0.592,0,344.7,0,0
202.97,0,8.74,19,0,0.443,1,1159.3,0,0
118.0,0,76.96,15,0,-0.342,1,999.9,0,0
46.56,0,14.97,18,0,1.017,1,549.4,0,0
110.84,0,0.58,14,0,-0.315,0,677.6,0,0
49.58,0,12.14,17,0,0.866,2,427.7,0,0
266.6,0,27.77,19,0,-0.665,2,1243.0,0,0
94.03,0,3.93,10,0,0.946,2,1392.5,0,0
83.35,0,11.36,15,0,1.095,1,1077.2,0,0
74.29,1,0.96,11,0,-0.452,1,781.7,0,0
292.72,1,18.42,22,0,0.392,0,947.7,0,0
398.8,1,3.32,0,1,3.889,2,10.2,0,1
19.71,0,4.79,15,0,0.214,4,1064.7,0,0
318.16,1,1.13,13,0,0.413,1,1054.8,0,0
56.93,0,30.62,11,0,1.028,0,1299.9,0,0
20.18,0,61.71,15,0,0.779,0,692.8,0,0
35.19,0,116.31,1,0,0.411,0,998.2,0,0
16.39,0,4.06,13,0,0.53,0,612.9,0,0
268.94,1,0.96,5,1,2.42,5,57.9,1,1
116.23,0,30.0,9,0,-1.015,0,1243.3,0,0
27.59,0,13.97,12,0,-0.033,2,641.4,0,0
76.97,0,4.38,22,0,-0.881,0,2099.8,0,0
174.88,0,21.14,11,0,-0.015,0,957.6,0,0
37.67,0,29.62,8,0,0.893,1,777.4,0,0
53.1,1,25.96,9,0,-0.006,1,707.0,0,0
22.02,0,3.75,14,0,-2.004,2,950.6,0,0
433.12,1,0.52,1,1,2.639,4,103.8,0,1
47.94,0,37.0,19,0,-0.837,2,1878.1,0,0
594.62,0,10.04,8,0,0.465,1,559.4,0,0
129.18,0,1.54,18,0,-0.431,1,1253.9,0,0
53.25,0,0.07,8,0,0.627,3,624.7,0,0
39.65,1,3.13,13,0,-0.966,0,516.7,0,0
64.31,0,10.7,10,0,0.305,3,1135.1,0,0
74.48,0,25.67,13,0,0.346,3,790.1,0,0
46.7,0,2.73,9,0,0.632,1,919.5,0,0
104.64,0,48.28,10,0,-0.524,1,1091.7,0,0
29.65,0,0.49,15,0,0.624,3,1877.9,1,0
29.53,0,23.81,11,0,1.205,1,1234.5,0,0
91.35,0,51.13,10,0,-1.818,1,789.1,0,0
24.7,0,85.47,8,0,0.041,0,1300.5,0,0
123.92,0,14.11,11,0,-1.445,0,479.8,0,0
65.88,0,11.69,19,0,-0.688,2,851.7,1,0
14.1,0,28.29,16,0,-0.623,2,733.6,0,0
73.19,0,25.67,19,1,-0.053,2,2277.2,0,0
15.92,1,6.42,16,0,0.302,0,617.7,0,0
120.22,0,12.92,16,0,0.724,1,1228.6,0,0
53.98,1,8.37,13,0,0.211,1,711.2,0,0
321.64,0,25.63,2,0,0.539,0,598.7,0,0
2233.9,1,9.66,23,0,1.951,6,51.1,0,1
165.77,0,7.03,16,0,-0.863,1,655.3,0,0
27.07,0,67.84,14,0,0.845,0,990.7,0,0
11.97,0,66.68,18,0,-2.637,1,900.2,0,0
35.1,0,1.6,9,0,1.221,1,786.1,0,0
23.62,0,2.28,19,0,1.078,0,1418.3,0,0
314.78,0,23.86,21,0,0.6,0,825.4,0,0
66.1,0,2.54,19,0,1.783,2,1366.6,0,0
147.44,0,39.22,18,1,-1.443,2,930.0,0,0
52.34,0,14.3,13,0,0.624,1,550.6,0,0
57.24,0,7.65,13,0,0.108,0,974.0,0,0
64.86,0,3.26,8,0,0.195,4,969.3,0,0
170.81,0,10.85,11,0,-0.931,4,2496.4,0,0
86.91,0,15.23,10,0,0.316,0,1641.3,0,0
27.15,0,15.02,16,0,0.278,2,1778.4,0,0
264.84,0,26.41,10,0,-0.552,1,899.1,0,0
51.99,0,2.87,17,0,-0.055,0,706.4,0,0
45.28,0,15.23,11,0,-1.052,1,832.9,0,0
6.02,0,2.38,18,0,-0.316,2,810.0,0,0
114.35,0,7.05,12,0,0.769,0,1385.7,0,0
72.67,1,6.39,17,0,0.785,0,728.3,0,0
72.6,0,4.39,16,0,0.615,2,1309.0,0,0
47.35,0,3.03,14,0,0.768,0,1483.1,0,0
40.9,0,0.19,9,0,0.779,3,1172.6,0,0
48.71,0,33.9,12,0,-0.515,0,499.2,0,0
98.86,0,11.88,17,0,0.272,0,1137.6,0,0
114.81,0,1.73,8,1,0.869,1,472.1,0,0
54.8,0,4.6,19,0,-1.104,1,959.3,0,0
149.4,0,12.18,15,0,-1.108,4,843.1,0,0
62.36,0,0.1,8,0,-1.153,2,1201.5,0,0
43.44,0,21.16,10,0,-1.428,0,763.1,0,0
78.94,1,1.75,8,0,-0.841,0,719.9,0,0
21.0,0,31.1,6,0,-0.42,1,768.4,0,0
81.27,0,38.56,15,0,1.21,0,797.6,0,0
17.98,0,53.29,5,0,-0.35,1,466.5,0,0
27.84,0,32.11,14,0,-1.213,1,1513.5,0,0
11.99,0,3.11,6,0,0.133,2,821.2,0,0
57.46,0,33.45,13,0,-0.151,1,1310.0,0,0
261.96,0,13.93,15,0,-0.626,2,1121.4,0,0
60.37,0,22.8,1,1,-0.471,1,839.4,0,0
115.24,0,2.65,18,0,0.854,2,745.0,0,0
492.49,0,3.02,9,0,-1.128,2,448.1,0,0
94.01,0,11.25,16,0,-1.333,1,685.5,0,0
34.8,0,17.43,16,0,0.373,1,507.0,0,0
39.12,0,11.12,10,0,-0.491,1,577.5,0,0
66.72,0,10.34,19,0,1.242,1,1295.8,0,0
38.94,0,7.54,12,0,-0.123,1,750.4,0,0
41.5,0,3.55,13,0,-0.08,0,644.2,0,0
154.08,0,54.57,19,0,0.629,1,763.6,0,0
159.53,1,7.03,19,0,-1.338,3,504.5,0,0
16.45,0,9.79,9,0,0.27,3,538.1,0,0
33.27,0,2.45,8,0,-0.292,3,1371.4,0,0
44.95,0,18.37,17,0,0.821,0,1705.7,0,0
110.97,0,0.46,1,0,-0.517,1,906.0,0,0
176.2,0,12.11,9,0,0.141,1,364.6,0,0
662.93,0,3.24,8,0,-0.287,2,1654.0,0,0
44.89,0,39.12,19,0,0.33,1,2027.4,0,0
46.83,1,16.15,14,0,-0.201,0,1047.8,0,0
109.98,0,12.65,14,0,0.21,1,665.9,1,0
37.34,0,28.76,15,0,1.403,0,1309.4,0,0
59.16,1,18.36,13,0,-0.229,1,883.4,0,0
46.86,0,16.32,19,0,0.322,5,1243.2,0,0
7.18,0,41.46,15,0,1.829,4,413.9,0,0
74.05,0,0.13,15,0,0.312,0,731.1,0,0
