sme_id,month,monthly_inflow,monthly_outflow,overdraft_days_used,late_supplier_payments,inflow_volatility_3m,cash_runway_months,distressed_within_6_months
SME-163,11,63520.56,59199.08,0,2,0.0112,9.01,0
SME-163,12,43636.82,33772.5,3,2,0.161,9.15,0
SME-164,1,54635.42,54789.39,2,1,0.0625,10.24,1
SME-164,2,38540.51,33766.98,4,0,0.1727,10.36,1
SME-164,3,45774.36,47506.14,2,1,0.1421,11.21,1
SME-164,4,41024.96,33620.77,3,0,0.0718,9.77,1
SME-164,5,33050.98,29731.36,3,0,0.1314,10.19,1
SME-164,6,38518.01,35195.11,3,2,0.0887,11.27,1
SME-164,7,31886.61,28343.89,1,1,0.0838,10.98,1
SME-164,8,37361.29,27671.75,2,0,0.0805,10.47,1
SME-164,9,49243.97,37091.51,2,1,0.1834,11.13,1
SME-164,10,43191.01,42235.0,1,1,0.1121,9.79,1
SME-164,11,40683.15,38246.51,1,1,0.081,10.19,1
SME-164,12,35507.29,34914.5,3,0,0.0804,10.52,1
SME-165,1,77877.97,63214.75,1,1,0.0953,13.44,0
SME-165,2,61276.81,59124.97,2,1,0.1193,13.1,0
SME-165,3,68898.08,66056.87,1,0,0.0978,13.57,0
SME-165,4,78154.55,61692.24,0,0,0.0994,13.29,0
SME-165,5,63478.82,50213.0,2,1,0.0863,13.51,0
SME-165,6,94056.31,73195.0,0,0,0.1589,13.25,0
SME-165,7,63538.79,63009.35,2,0,0.1954,13.22,0
SME-165,8,58015.14,50420.96,0,0,0.2205,14.15,0
SME-165,9,79061.65,79650.36,0,2,0.1332,12.83,0
SME-165,10,57641.27,46056.44,5,0,0.1542,13.7,0
SME-165,11,93869.43,85485.0,1,0,0.1935,13.27,0
SME-165,12,57756.39,54409.16,1,1,0.2444,13.11,0
SME-166,1,43994.79,46846.9,4,0,0.108,11.16,0
SME-166,2,36212.41,27394.23,1,1,0.097,11.69,0
SME-166,3,37553.12,29867.79,0,0,0.0865,10.5,0
SME-166,4,52942.68,42104.41,1,0,0.1797,9.99,0
SME-166,5,47541.35,37267.99,4,0,0.1386,11.23,0
SME-166,6,41375.58,38139.64,2,0,0.0999,10.81,0
SME-166,7,44345.25,38928.38,3,0,0.0567,12.19,0
SME-166,8,55581.76,48901.57,0,2,0.1299,11.69,0
SME-166,9,43042.35,40075.42,1,0,0.1181,10.53,0
SME-166,10,32027.39,26620.14,3,0,0.221,10.68,0
SME-166,11,45631.85,39421.01,1,0,0.1466,10.89,0
SME-166,12,37302.94,31516.25,0,0,0.1461,12.03,0
SME-167,1,51837.39,43677.58,0,2,0.1727,5.97,0
SME-167,2,49062.92,42858.55,0,0,0.0275,6.41,0
SME-167,3,55555.2,55427.7,2,3,0.051,4.96,0
SME-167,4,38970.03,28534.47,0,0,0.1426,4.02,0
SME-167,5,49265.89,36818.35,2,0,0.1426,6.29,0
SME-167,6,64820.87,43770.75,2,3,0.2083,5.36,0
SME-167,7,59111.29,46306.99,3,0,0.1113,5.39,0
SME-167,8,42794.21,33815.04,2,0,0.1679,4.76,0
SME-167,9,48964.14,33311.86,1,1,0.1338,5.46,0
SME-167,10,48955.54,32083.97,1,1,0.062,5.06,0
SME-167,11,55590.14,49399.82,2,1,0.0611,5.98,0
SME-167,12,54732.59,42868.87,2,2,0.0555,6.01,0
SME-168,1,26112.49,35583.12,2,4,0.2777,2.09,1
SME-168,2,22651.63,24592.12,1,1,0.071,1.34,1
SME-168,3,24658.98,30013.44,1,1,0.058,2.67,1
SME-168,4,18991.3,22756.22,2,1,0.1062,1.65,1
SME-168,5,18591.53,21098.7,3,1,0.1336,1.99,1
SME-168,6,20855.17,19320.11,1,2,0.0506,1.46,1
SME-168,7,17293.98,16130.92,1,1,0.0997,2.19,1
SME-168,8,19147.88,18965.19,3,1,0.1097,2.51,1
SME-168,9,20861.12,22850.65,9,4,0.1322,1.91,1
SME-168,10,14926.94,22653.03,4,0,0.2206,1.55,1
SME-168,11,16748.71,19972.53,5,3,0.2446,2.45,1
SME-168,12,16486.29,17437.89,3,3,0.1353,1.65,1
SME-169,1,21295.64,18267.37,1,0,0.076,13.11,0
SME-169,2,24685.63,21178.6,1,2,0.0737,13.35,0
SME-169,3,27038.23,23153.15,1,0,0.0968,12.44,0
SME-169,4,19553.62,19916.15,0,0,0.1315,12.78,0
SME-169,5,29170.61,18461.73,4,1,0.1633,13.04,0
SME-169,6,24459.16,20860.81,2,1,0.161,12.36,0
SME-169,7,23271.46,20717.2,2,0,0.0994,13.26,0
SME-169,8,23101.39,21360.21,2,1,0.0256,13.27,0
SME-169,9,34343.89,31169.76,2,0,0.1955,13.43,0
SME-169,10,32785.22,26137.83,1,2,0.1654,12.32,0
SME-169,11,26678.8,20357.91,1,0,0.1058,13.02,0
SME-169,12,21933.29,19993.02,0,1,0.1637,14.12,0
SME-170,1,30605.5,22712.65,0,2,0.1448,11.74,0
SME-170,2,32846.05,25742.54,1,0,0.0353,11.23,0
SME-170,3,36694.91,32672.18,2,0,0.0753,11.42,0
SME-170,4,28104.86,18566.16,3,1,0.1079,11.4,0
SME-170,5,39827.46,34057.99,0,4,0.1421,11.66,0
SME-170,6,27214.48,20163.93,2,0,0.1812,12.25,0
SME-170,7,37181.09,25810.18,1,0,0.1563,11.6,0
SME-170,8,49639.87,44286.79,2,0,0.2413,10.47,0
SME-170,9,38255.27,29130.06,2,1,0.1352,11.92,0
SME-170,10,25820.49,18704.96,1,1,0.2566,10.92,0
SME-170,11,35478.43,26100.13,0,0,0.1606,11.22,0
SME-170,12,33090.98,26576.69,2,0,0.1305,12.0,0
SME-171,1,26524.02,22215.41,2,0,0.178,5.57,0
SME-171,2,40855.89,39789.76,4,0,0.2127,5.31,0
SME-171,3,34867.02,28671.63,2,0,0.1724,4.42,0
SME-171,4,37364.22,28401.17,2,1,0.0652,5.26,0
SME-171,5,36232.99,30819.3,1,0,0.0282,4.13,0
SME-171,6,33903.41,26242.17,1,2,0.0402,4.62,0
SME-171,7,48758.77,36005.82,3,0,0.1646,5.13,0
SME-171,8,24984.51,18672.06,0,2,0.2733,5.79,0
SME-171,9,34264.05,33180.91,1,1,0.2717,4.88,0
SME-171,10,28131.22,27340.12,1,1,0.1323,5.81,0
SME-171,11,34125.56,27091.75,3,1,0.0889,5.12,0
SME-171,12,42412.87,32729.23,1,0,0.1678,4.98,0
SME-172,1,33904.81,27933.16,1,0,0.1227,5.93,0
SME-172,2,27424.29,26795.15,2,1,0.1057,6.57,0
SME-172,3,29594.39,22337.55,3,1,0.0889,5.67,0
SME-172,4,31950.44,20280.91,0,1,0.0623,5.21,0
SME-172,5,33233.1,27777.44,3,2,0.0477,3.92,0
SME-172,6,32841.03,22737.04,3,0,0.0164,4.76,0
SME-172,7,26136.32,17417.05,2,1,0.106,5.73,0
SME-172,8,34386.64,23509.65,2,0,0.1151,5.1,0
SME-172,9,35920.76,25889.73,0,0,0.1337,5.16,0
SME-172,10,24423.25,16799.56,1,1,0.1614,5.09,0
SME-172,11,27777.82,17726.43,1,0,0.1644,5.12,0
SME-172,12,31204.76,22506.88,1,1,0.0996,5.49,0
SME-173,1,26267.14,28444.04,1,1,0.208,5.25,1
SME-173,2,22478.62,21001.42,7,1,0.0777,5.45,1
SME-173,3,27153.87,24147.58,2,2,0.0801,5.16,1
SME-173,4,24873.51,25031.76,4,2,0.0769,5.26,1
SME-173,5,28287.78,28494.39,4,2,0.053,5.33,1
SME-173,6,23345.4,26513.29,1,0,0.081,5.34,1
SME-173,7,20444.28,21010.63,4,2,0.1548,3.9,1
SME-173,8,27601.3,31635.36,4,2,0.1608,4.56,1
SME-173,9,21553.74,20026.96,8,3,0.189,4.04,1
SME-173,10,24403.72,24744.31,7,3,0.1878,3.87,1
SME-173,11,22629.13,24623.32,2,1,0.137,4.36,1
SME-173,12,25094.8,26635.92,4,3,0.1623,3.32,1
SME-174,1,56192.39,44725.78,4,0,0.1245,7.79,0
SME-174,2,66649.62,60309.5,1,0,0.0851,9.37,0
SME-174,3,63275.21,49814.4,1,1,0.0702,7.63,0
SME-174,4,61427.87,56110.18,1,0,0.0339,8.0,0
SME-174,5,64561.4,43336.31,2,0,0.0204,8.05,0
SME-174,6,51006.95,41094.16,0,0,0.0982,7.85,0
SME-174,7,77705.34,54452.54,1,0,0.1692,7.76,0
SME-174,8,61946.17,45831.31,1,0,0.1724,7.29,0
SME-174,9,64785.14,49552.48,5,0,0.1006,8.15,0
SME-174,10,58860.82,56200.76,1,1,0.0391,7.79,0
SME-174,11,67837.86,66341.13,0,1,0.0584,7.08,0
SME-174,12,50841.73,36873.58,3,0,0.1173,8.96,0
SME-175,1,17074.59,19257.1,2,2,0.3397,4.91,1
SME-175,2,24172.94,19262.42,2,4,0.1721,5.96,1
SME-175,3,15584.74,17958.63,5,0,0.1978,4.43,1
SME-175,4,20442.96,20074.42,4,2,0.1752,4.89,1
SME-175,5,13849.55,14854.81,3,0,0.1678,5.81,1
SME-175,6,15792.1,15174.61,4,0,0.1657,5.34,1
SME-175,7,17921.64,20391.43,5,0,0.1257,4.36,1
SME-175,8,15270.1,17761.76,4,2,0.1005,4.48,1
SME-175,9,14052.41,16459.27,4,2,0.1764,3.72,1
SME-175,10,14116.06,16224.64,4,5,0.111,4.61,1
SME-175,11,14123.14,15692.73,2,2,0.1029,3.99,1
SME-175,12,13515.57,16151.51,5,4,0.1218,3.87,1
SME-176,1,42462.61,39604.17,2,0,0.1696,4.15,0
SME-176,2,48358.07,38104.36,3,0,0.0649,3.76,0
SME-176,3,40585.59,33027.47,3,1,0.0756,5.2,0
SME-176,4,42980.93,40140.44,3,2,0.0739,5.3,0
SME-176,5,50086.44,46797.82,1,1,0.0906,4.19,0
SME-176,6,50267.98,45437.96,2,1,0.071,3.2,0
SME-176,7,43143.78,33217.43,3,0,0.0693,5.89,0
SME-176,8,49513.86,50559.94,3,0,0.0671,4.62,0
SME-176,9,46718.18,29835.48,2,0,0.0561,4.32,0
SME-176,10,44771.85,44422.25,1,0,0.0414,4.23,0
SME-176,11,52734.64,49338.97,1,0,0.0705,5.27,0
SME-176,12,42893.52,29082.07,2,1,0.0912,5.47,0
SME-177,1,23951.58,22281.73,1,2,0.3433,1.9,1
SME-177,2,26254.21,23354.67,1,0,0.0459,1.3,1
SME-177,3,20624.52,18036.02,2,2,0.0979,2.27,1
SME-177,4,21153.31,19212.32,2,2,0.1119,2.35,1
SME-177,5,24286.27,16505.82,2,2,0.0734,1.75,1
SME-177,6,20124.66,21044.51,1,2,0.081,1.74,1
SME-177,7,17496.53,19208.97,3,0,0.1518,1.99,1
SME-177,8,23832.74,28086.45,5,2,0.1727,0.68,1
SME-177,9,19109.72,21670.18,1,2,0.1787,1.53,1
SME-177,10,27520.18,26982.42,5,0,0.2227,1.01,1
SME-177,11,21151.27,19816.17,6,2,0.2822,1.85,1
SME-177,12,23005.98,23601.03,3,7,0.2234,1.71,1
SME-178,1,57014.39,58895.59,2,2,0.1658,8.84,0
SME-178,2,49488.77,48434.77,1,0,0.0707,9.08,0
SME-178,3,47151.99,50433.06,1,2,0.0822,9.08,0
SME-178,4,49249.47,52491.42,1,1,0.0216,8.99,0
SME-178,5,55324.88,46487.14,0,0,0.0685,9.25,0
SME-178,6,53690.31,50806.89,0,2,0.0487,9.3,0
SME-178,7,73631.01,66793.69,1,0,0.1485,8.68,0
SME-178,8,54491.85,47602.25,1,1,0.1521,9.92,0
SME-178,9,54578.87,42163.09,1,2,0.1478,10.09,0
SME-178,10,45523.04,44171.25,3,0,0.0824,8.29,0
SME-178,11,55225.48,42055.0,2,1,0.0855,8.63,0
SME-178,12,52861.38,47493.99,2,2,0.0807,8.64,0
SME-179,1,19347.04,17972.19,2,0,0.2476,2.2,1
SME-179,2,25111.88,30691.95,1,1,0.1297,2.32,1
SME-179,3,27239.67,26654.96,3,1,0.1395,2.09,1
SME-179,4,25485.73,28836.23,3,1,0.0358,2.25,1
SME-179,5,26086.16,32954.71,4,0,0.0277,2.87,1
SME-179,6,27961.43,30396.57,0,1,0.0398,2.17,1
SME-179,7,29390.41,25684.78,3,1,0.0728,2.13,1
SME-179,8,22112.42,28925.62,5,3,0.1586,1.62,1
SME-179,9,23821.79,30509.77,3,2,0.1855,2.45,1
SME-179,10,22041.72,24245.43,5,2,0.1264,2.28,1
SME-179,11,19638.74,17900.51,5,3,0.1836,1.49,1
SME-179,12,16009.15,19503.44,9,3,0.2452,1.47,1
SME-180,1,30925.41,25844.09,2,0,0.0896,5.81,0
SME-180,2,46572.46,41569.97,0,0,0.2019,5.75,0
SME-180,3,34806.74,31732.16,1,2,0.1777,6.61,0
SME-180,4,45331.37,42075.99,2,1,0.125,7.05,0
SME-180,5,32626.43,33087.01,0,1,0.1476,6.43,0
SME-180,6,36569.48,34909.79,1,2,0.1391,6.43,0
SME-180,7,35188.41,36958.06,1,1,0.047,6.43,0
SME-180,8,36388.33,35574.91,0,0,0.017,5.55,0
SME-180,9,26036.36,22058.3,0,0,0.1421,5.85,0
SME-180,10,36098.31,32703.0,2,0,0.1466,5.75,0
SME-180,11,27071.04,26780.09,2,1,0.152,4.65,0
SME-180,12,31264.37,32455.97,3,3,0.1172,5.46,0
SME-181,1,18201.11,18562.2,6,0,0.3495,5.57,1
SME-181,2,14423.33,13928.82,1,1,0.1158,6.19,1
SME-181,3,18471.54,15426.41,2,0,0.1085,6.41,1
SME-181,4,18379.35,20055.16,2,1,0.1104,5.35,1
SME-181,5,14773.12,14600.8,2,1,0.1001,5.8,1
SME-181,6,13790.36,14345.15,5,1,0.1261,5.74,1
SME-181,7,15288.6,18857.03,6,2,0.0563,5.16,1
SME-181,8,14665.7,14817.0,8,2,0.0881,5.84,1
SME-181,9,14355.93,16711.62,6,1,0.0912,4.82,1
SME-181,10,16073.88,13174.03,4,1,0.1121,4.75,1
SME-181,11,13942.95,16614.39,7,3,0.1567,4.06,1
SME-181,12,13652.84,16930.42,5,4,0.1991,4.27,1
SME-182,1,34694.78,31725.17,3,0,0.0588,6.89,0
SME-182,2,35566.05,27429.53,0,1,0.0124,7.64,0
SME-182,3,37011.07,28754.03,2,0,0.0267,6.88,0
SME-182,4,41179.32,35631.42,2,1,0.0628,7.32,0
SME-182,5,31596.63,27622.88,3,1,0.1072,8.0,0
SME-182,6,55874.56,49449.12,2,0,0.2328,7.58,0
SME-182,7,33581.74,29355.82,1,0,0.2728,6.8,0
SME-182,8,31482.77,24786.71,1,1,0.2738,6.81,0
SME-182,9,45686.91,33917.31,1,0,0.1696,6.84,0
SME-182,10,38879.61,34922.68,0,0,0.1499,7.24,0
SME-182,11,28084.42,22983.23,1,1,0.193,7.77,0
SME-182,12,39530.88,26294.35,3,0,0.1479,6.73,0
SME-183,1,67114.39,51015.01,2,0,0.139,5.54,0
SME-183,2,70628.61,53463.58,0,0,0.0255,5.7,0
SME-183,3,65676.93,47186.45,0,0,0.0307,5.33,0
SME-183,4,64585.95,54066.48,2,0,0.0393,5.67,0
SME-183,5,60260.0,38897.33,2,1,0.0368,6.63,0
SME-183,6,60185.72,48411.46,0,1,0.0334,5.98,0
SME-183,7,76587.34,59381.1,1,1,0.1175,6.16,0
SME-183,8,68852.4,51928.7,1,0,0.0977,5.62,0
SME-183,9,78460.52,50364.5,2,2,0.0557,5.83,0
SME-183,10,62315.03,42012.93,1,0,0.0949,5.34,0
SME-183,11,65282.27,52911.87,2,0,0.1022,7.27,0
SME-183,12,63680.62,60323.94,1,0,0.019,5.96,0
SME-184,1,34813.3,34876.59,4,1,0.1068,4.61,0
SME-184,2,33256.83,28586.82,2,0,0.0229,4.42,0
SME-184,3,26685.96,23113.95,6,1,0.1115,4.73,0
SME-184,4,30671.74,25949.31,1,0,0.0895,4.16,0
SME-184,5,42105.21,36748.76,0,1,0.1971,4.94,0
SME-184,6,34194.16,29067.79,2,0,0.1341,4.33,0
SME-184,7,39860.7,43321.46,4,0,0.086,5.03,0
SME-184,8,41716.47,40639.12,0,0,0.0829,5.57,0
SME-184,9,27142.15,22495.9,4,2,0.1787,5.59,0
SME-184,10,33129.44,33772.35,1,1,0.1759,4.74,0
SME-184,11,33899.2,29493.67,3,0,0.0962,4.47,0
SME-184,12,34502.58,30706.7,1,0,0.0166,5.12,0
SME-185,1,40253.36,33650.81,0,0,0.0525,14.17,0
SME-185,2,59342.12,37943.06,0,1,0.1917,14.79,0
SME-185,3,60392.38,50516.35,2,2,0.1736,13.96,0
SME-185,4,39644.17,33730.61,1,0,0.1796,14.21,0
SME-185,5,53535.54,53801.99,3,0,0.1686,14.06,0
SME-185,6,54652.72,35512.14,2,0,0.1385,14.14,0
SME-185,7,51790.2,33774.59,2,0,0.0221,13.68,0
SME-185,8,48653.17,37892.13,0,1,0.0474,14.53,0
SME-185,9,63901.66,58179.93,3,0,0.12,13.48,0
SME-185,10,56817.43,44293.03,2,0,0.1104,13.98,0
SME-185,11,71146.95,54673.89,1,0,0.0915,14.1,0
SME-185,12,54746.83,38214.4,0,0,0.1197,14.41,0
SME-186,1,52638.75,36825.31,3,1,0.1787,6.69,0
SME-186,2,49620.29,47946.87,2,0,0.0295,7.4,0
SME-186,3,75708.64,52073.86,3,3,0.1964,6.71,0
SME-186,4,58070.49,53436.96,6,0,0.1778,7.19,0
SME-186,5,62432.07,38524.75,3,0,0.1147,7.3,0
SME-186,6,58356.82,42558.64,1,0,0.0334,7.41,0
SME-186,7,51830.26,50803.91,1,0,0.0759,6.85,0
SME-186,8,53684.5,36949.26,1,1,0.0503,6.82,0
SME-186,9,61638.42,45666.45,3,0,0.0764,6.82,0
SME-186,10,55704.44,40448.11,1,2,0.0592,7.07,0
SME-186,11,73288.32,49051.96,1,1,0.1149,7.36,0
SME-186,12,59233.35,34680.72,0,1,0.1211,6.3,0
SME-187,1,43723.87,37152.75,1,0,0.1402,10.04,0
SME-187,2,33374.37,22802.9,0,2,0.1342,10.72,0
SME-187,3,44822.33,39931.2,0,0,0.1269,9.8,0
SME-187,4,39047.7,31637.02,2,1,0.1196,10.48,0
SME-187,5,51457.52,39410.67,2,0,0.1124,10.71,0
SME-187,6,39508.88,31078.7,1,0,0.1325,11.24,0
SME-187,7,40338.17,33816.22,1,0,0.1245,9.54,0
SME-187,8,37496.63,28739.14,2,0,0.0305,9.76,0
SME-187,9,43473.81,40254.89,1,1,0.0604,11.44,0
SME-187,10,39641.68,33781.18,2,1,0.0615,9.94,0
SME-187,11,42058.37,43174.63,2,0,0.0379,9.4,0
SME-187,12,43397.25,40109.65,1,0,0.0373,10.93,0
SME-188,1,44112.22,37707.23,2,1,0.0509,7.69,0
SME-188,2,45645.42,49920.36,0,1,0.0171,6.42,0
SME-188,3,43232.6,45801.3,1,1,0.0225,8.26,0
SME-188,4,36822.29,29356.11,2,1,0.0889,7.74,0
SME-188,5,39945.55,39604.5,1,0,0.0654,7.72,0
SME-188,6,33947.68,23688.22,0,1,0.0664,7.91,0
SME-188,7,39815.05,35363.79,2,0,0.0738,8.22,0
SME-188,8,39863.63,41426.16,2,0,0.0733,7.02,0
SME-188,9,38904.37,31858.75,1,0,0.0112,7.77,0
SME-188,10,37552.73,30120.95,2,2,0.0244,7.66,0
SME-188,11,50008.12,50735.83,2,1,0.1324,6.57,0
SME-188,12,39707.43,45444.47,0,0,0.1281,8.65,0
SME-189,1,106965.49,82046.73,1,1,0.1544,9.47,0
SME-189,2,109010.8,74270.39,2,0,0.0095,10.14,0
SME-189,3,121875.9,92492.46,2,0,0.0586,10.7,0
SME-189,4,119016.17,74918.47,0,1,0.0473,10.35,0
SME-189,5,92951.98,57808.29,0,1,0.1169,10.79,0
SME-189,6,89438.75,72481.83,1,0,0.1313,10.42,0
SME-189,7,105995.15,63913.48,3,1,0.0741,10.39,0
SME-189,8,105017.06,83599.85,2,0,0.0757,11.17,0
SME-189,9,85181.68,60986.48,3,1,0.0971,10.41,0
SME-189,10,116196.14,93738.82,0,1,0.1256,9.77,0
SME-189,11,127355.5,90143.93,2,1,0.1628,10.4,0
SME-189,12,101984.15,74225.68,2,0,0.0901,10.12,0
SME-190,1,24254.61,15964.3,3,0,0.1532,8.39,1
SME-190,2,35253.57,29571.15,2,1,0.1848,6.68,1
SME-190,3,30508.78,26602.17,1,1,0.1501,7.99,1
SME-190,4,30762.01,26018.72,1,0,0.0677,8.15,1
SME-190,5,34958.95,33687.07,2,0,0.0636,7.88,1
SME-190,6,34479.43,34284.31,3,1,0.0562,7.62,1
SME-190,7,34889.45,31284.85,2,0,0.0061,7.06,1
SME-190,8,35551.73,36926.98,1,0,0.0126,7.6,1
SME-190,9,28925.08,28364.51,1,1,0.09,7.6,1
SME-190,10,32221.58,29241.63,3,1,0.0839,7.53,1
SME-190,11,32638.84,33473.05,2,1,0.0531,8.59,1
SME-190,12,32252.14,29836.71,0,0,0.0059,7.02,1
SME-191,1,26936.41,18407.38,0,0,0.1059,6.51,0
SME-191,2,40095.17,28341.61,2,1,0.1963,6.69,0
SME-191,3,38331.49,33065.71,4,1,0.1661,6.66,0
SME-191,4,36676.2,24020.98,2,1,0.0364,6.4,0
SME-191,5,35877.08,33662.15,1,0,0.0277,6.22,0
SME-191,6,30973.92,26367.3,1,3,0.0731,7.57,0
SME-191,7,33676.02,25251.43,0,1,0.0598,5.66,0
SME-191,8,38480.35,24514.32,1,0,0.0903,7.38,0
SME-191,9,41073.55,29400.43,1,1,0.0812,7.85,0
SME-191,10,30074.32,22676.25,1,0,0.1285,6.84,0
SME-191,11,32144.67,25275.26,2,1,0.1386,6.92,0
SME-191,12,38420.82,29414.53,1,1,0.1058,6.82,0
SME-192,1,40497.13,38361.74,1,1,0.0522,10.2,0
SME-192,2,36817.52,28947.56,2,1,0.0476,10.53,0
SME-192,3,29671.03,25483.02,3,0,0.126,10.38,0
SME-192,4,36236.93,37242.48,3,0,0.0946,10.32,0
SME-192,5,47520.41,44204.41,1,0,0.195,11.0,0
SME-192,6,44665.62,42785.31,2,1,0.1119,9.96,0
SME-192,7,38927.83,32982.59,3,0,0.0818,9.97,0
SME-192,8,35018.62,35233.46,1,0,0.1002,10.26,0
SME-192,9,36698.67,30828.8,1,0,0.0434,10.04,0
SME-192,10,32598.03,34997.65,1,0,0.0484,10.55,0
SME-192,11,44556.61,41676.65,1,0,0.1307,10.78,0
SME-192,12,34349.65,33717.08,2,2,0.1419,10.09,0
SME-193,1,26561.73,24244.7,1,0,0.3279,2.5,1
SME-193,2,25159.09,25286.51,0,0,0.0271,3.85,1
SME-193,3,34720.34,32011.75,6,1,0.1463,3.0,1
SME-193,4,24135.0,18192.22,1,0,0.1702,3.86,1
SME-193,5,29494.95,28345.49,1,3,0.1467,3.78,1
SME-193,6,33642.67,32515.74,2,2,0.1338,3.59,1
SME-193,7,29992.73,35678.0,6,2,0.0828,2.51,1
SME-193,8,26930.82,22731.96,4,1,0.1199,3.79,1
SME-193,9,31186.48,37789.99,8,2,0.1326,3.42,1
SME-193,10,26357.0,26335.43,3,1,0.17,1.89,1
SME-193,11,21222.46,23013.97,2,3,0.2541,2.05,1
SME-193,12,22582.81,18155.39,5,2,0.199,3.44,1
SME-194,1,41553.28,36527.51,3,0,0.1416,9.75,0
SME-194,2,40433.87,42150.79,3,0,0.0137,8.98,0
SME-194,3,48077.57,45006.12,2,1,0.0777,10.47,0
SME-194,4,46133.73,45036.94,2,1,0.0723,9.32,0
SME-194,5,41435.19,39185.81,1,1,0.0617,8.45,0
SME-194,6,42638.93,42022.1,1,0,0.0459,10.2,0
SME-194,7,35373.63,36240.29,3,1,0.0799,9.96,0
SME-194,8,38230.63,31357.67,0,1,0.0771,10.16,0
SME-194,9,37466.66,35285.36,0,0,0.0326,9.51,0
SME-194,10,41410.03,40465.72,1,0,0.0437,9.63,0
SME-194,11,52498.2,38222.04,1,0,0.1453,9.6,0
SME-194,12,45370.82,42943.91,1,0,0.0988,10.25,0
SME-195,1,52937.72,44479.66,5,1,0.3019,3.11,1
SME-195,2,52858.92,38945.62,5,0,0.0007,2.35,1
SME-195,3,56696.01,53950.02,3,1,0.0331,2.3,1
SME-195,4,65419.55,68841.27,4,0,0.0901,1.92,1
SME-195,5,53774.51,55327.06,6,0,0.0844,2.36,1
SME-195,6,48139.18,37088.82,3,0,0.129,2.07,1
SME-195,7,57097.17,50955.66,2,2,0.0899,3.19,1
SME-195,8,43084.25,43519.97,7,4,0.1518,2.44,1
SME-195,9,57437.85,63228.32,4,3,0.1833,2.63,1
SME-195,10,57393.76,61073.08,3,2,0.2031,2.39,1
SME-195,11,41447.22,30794.59,2,3,0.2161,1.0,1
SME-195,12,44110.27,30906.19,3,2,0.2533,2.46,1
SME-196,1,55845.28,41518.15,1,0,0.1587,4.69,0
SME-196,2,65344.21,46094.85,1,2,0.0784,4.87,0
SME-196,3,50120.13,38641.89,1,2,0.11,4.74,0
SME-196,4,63597.12,48844.3,2,3,0.114,5.06,0
SME-196,5,42605.3,26592.99,2,0,0.1667,4.64,0
SME-196,6,64914.77,49204.07,2,2,0.1792,4.94,0
SME-196,7,53932.92,46215.67,1,1,0.1692,6.22,0
SME-196,8,63926.25,50598.11,5,1,0.0814,4.96,0
SME-196,9,56809.75,48244.23,2,1,0.0721,6.38,0
SME-196,10,74730.51,57090.19,1,0,0.1131,4.94,0
SME-196,11,54914.67,42454.91,3,1,0.1437,5.51,0
SME-196,12,51127.75,38201.95,3,0,0.1718,5.92,0
SME-197,1,17940.13,12322.25,0,1,0.0563,9.24,0
SME-197,2,24174.54,16163.82,0,1,0.148,10.0,0
SME-197,3,30254.17,30762.17,4,0,0.2084,9.53,0
SME-197,4,18087.81,12033.51,1,1,0.2055,10.32,0
SME-197,5,23768.06,17058.8,2,0,0.2068,9.29,0
SME-197,6,24818.6,20529.61,0,2,0.133,9.57,0
SME-197,7,22234.51,20187.41,0,1,0.0449,10.27,0
SME-197,8,23321.35,18818.68,1,1,0.0452,10.79,0
SME-197,9,23776.91,17125.16,1,1,0.028,10.02,0
SME-197,10,24157.75,19257.56,2,0,0.0144,9.68,0
SME-197,11,24179.5,18292.14,4,2,0.0077,10.26,0
SME-197,12,26603.86,20854.82,1,2,0.046,10.11,0
SME-198,1,25414.77,22271.52,4,1,0.3315,1.23,1
SME-198,2,40285.45,46613.82,4,4,0.2263,2.14,1
SME-198,3,27835.67,22642.18,3,2,0.209,2.1,1
SME-198,4,34444.37,35857.29,1,0,0.1488,2.01,1
SME-198,5,26435.66,27891.83,4,1,0.1181,2.01,1
SME-198,6,29664.19,28906.18,5,2,0.109,2.21,1
SME-198,7,34566.48,36181.09,1,2,0.1248,2.17,1
SME-198,8,29684.49,30252.54,5,4,0.1082,1.96,1
SME-198,9,32028.72,27164.04,4,2,0.1218,1.86,1
SME-198,10,29321.68,24488.75,9,4,0.116,1.73,1
SME-198,11,24410.48,16994.07,2,1,0.2219,1.53,1
SME-198,12,23785.14,25527.15,6,5,0.1871,2.21,1
SME-199,1,13811.61,12362.02,2,0,0.0634,4.9,0
SME-199,2,16825.61,15398.84,1,1,0.0984,6.44,0
SME-199,3,22481.79,19469.22,0,2,0.203,5.48,0
SME-199,4,19921.25,15021.0,0,1,0.1171,4.24,0
SME-199,5,19541.7,16441.82,2,1,0.0632,4.76,0
SME-199,6,19703.07,13872.11,4,1,0.0079,4.88,0
SME-199,7,15669.14,11298.09,2,0,0.1019,4.8,0
SME-199,8,19624.9,15109.49,1,1,0.1027,5.06,0
SME-199,9,21956.75,16872.78,0,1,0.136,4.63,0
SME-199,10,18330.04,13059.01,5,0,0.0751,4.28,0
SME-199,11,17747.42,16418.14,2,1,0.0963,4.56,0
SME-199,12,15589.57,14547.74,1,1,0.0684,5.4,0
SME-200,1,25951.73,17248.18,1,0,0.1546,11.79,0
SME-200,2,27959.55,18492.81,6,1,0.0372,13.16,0
